ssr1_human	gnaq_human	0
ox1r_human	gnal_human	0
acm2_human	gna13_human	0
gp151_human	gna13_human	0
gp153_human	gna15_human	0
ccr6_human	gnai1_human	1
hrh1_human	gna11_human	1
ada2c_human	gnao_human	1
5ht1d_human	gna15_human	0
ednra_human	gna13_human	1
gpr34_human	gnai1_human	1
cltr1_human	gna14_human	1
gnrhr_human	gnai1_human	0
gpr19_human	gna15_human	0
c5ar1_human	gnai2_human	1
adrb3_human	gnal_human	1
gp153_human	gnal_human	0
gpr88_human	gnaq_human	0
lpar1_human	gna15_human	1
gpr87_human	gnal_human	0
gpr52_human	gnaq_human	0
acm5_human	gna13_human	0
gpr4_human	gnal_human	1
gpr61_human	gnaq_human	0
pd2r_human	gna13_human	0
gp160_human	gna15_human	0
npff2_human	gna13_human	0
pi2r_human	gnai3_human	0
npy1r_human	gnal_human	0
ada2b_human	gnai1_human	1
ccr6_human	gnal_human	0
acm3_human	gnao_human	1
gp149_human	gnaq_human	0
crfr2_human	gnal_human	1
ghrhr_human	gnao_human	0
oxgr1_human	gnao_human	1
gpr39_human	gnal_human	0
vipr1_human	gna12_human	1
gpr25_human	gnal_human	0
mc5r_human	gnao_human	0
ghrhr_human	gnal_human	1
cxcr5_human	gnaz_human	1
cnr1_human	gnaz_human	1
ox2r_human	gna12_human	1
grm8_human	gna15_human	0
lt4r2_human	gnal_human	0
gpr31_human	gnaq_human	0
mrgrg_human	gnaq_human	0
aa1r_human	gna15_human	1
gp173_human	gna15_human	0
pd2r_human	gnas2_human	1
gp139_human	gna15_human	1
5ht2b_human	gna15_human	1
hrh1_human	gna14_human	1
ednra_human	gnao_human	1
5ht1f_human	gna13_human	0
grm2_human	gnaz_human	1
acm2_human	gnal_human	1
gp174_human	gnal_human	1
lt4r2_human	gna12_human	0
gp173_human	gnaq_human	0
v1ar_human	gnai2_human	1
drd2_human	gna13_human	0
pe2r4_human	gna15_human	1
gpr27_human	gnai1_human	0
lpar2_human	gnaz_human	1
glr_human	gnao_human	1
ednrb_human	gna12_human	1
gp174_human	gnai1_human	1
ssr5_human	gnao_human	1
gpr61_human	gnal_human	0
ghsr_human	gnaq_human	1
gp139_human	gnaq_human	1
ada1b_human	gna13_human	0
pd2r_human	gnao_human	1
aa1r_human	gna11_human	0
mrgrf_human	gnai1_human	0
hcar3_human	gnal_human	0
agrg3_human	gna13_human	1
p2ry2_human	gnai1_human	1
p2y10_human	gnal_human	0
aa3r_human	gna15_human	1
grm6_human	gna11_human	0
crfr2_human	gnaq_human	0
vipr1_human	gna11_human	1
galr2_human	gnaq_human	1
drd2_human	gnaz_human	1
grm8_human	gnao_human	1
ogr1_human	gna12_human	1
ada2c_human	gna13_human	1
ssr4_human	gnal_human	0
gp146_human	gna15_human	0
grm4_human	gnaz_human	0
pe2r4_human	gnai2_human	1
mc3r_human	gna15_human	1
sctr_human	gnal_human	1
vipr1_human	gnaz_human	1
hrh1_human	gnao_human	1
v1br_human	gna15_human	1
cxcr2_human	gna12_human	0
bkrb2_human	gnal_human	0
5ht7r_human	gna15_human	0
agrf2_human	gnal_human	0
5ht2c_human	gna14_human	0
vipr2_human	gna13_human	0
glr_human	gna13_human	1
ssr2_human	gnaq_human	1
grpr_human	gnal_human	0
galr1_human	gnaq_human	0
lpar1_human	gnao_human	1
sucr1_human	gna13_human	0
pth2r_human	gnao_human	0
pe2r2_human	gnao_human	1
mc4r_human	gnai2_human	0
gnrhr_human	gna12_human	0
ada2c_human	gna11_human	0
gp132_human	gnal_human	0
cltr2_human	gnaq_human	1
brs3_human	gna13_human	0
pe2r4_human	gna13_human	1
gpr21_human	gna15_human	1
pe2r3_human	gna14_human	1
bkrb1_human	gnai2_human	1
adrb1_human	gnaq_human	1
gpr4_human	gnai2_human	1
oxyr_human	gna12_human	0
calcr_human	gna12_human	1
adrb2_human	gnaz_human	1
hrh1_human	gnai2_human	1
adrb1_human	gna15_human	1
ccr5_human	gna13_human	0
agrd1_human	gnaq_human	0
mc3r_human	gnao_human	0
5ht5a_human	gnal_human	0
lpar1_human	gnai1_human	1
aa1r_human	gna13_human	0
npy5r_human	gnai2_human	0
5ht1d_human	gnaz_human	1
cxcr4_human	gnao_human	1
gp183_human	gna14_human	0
oprx_human	gna11_human	0
grm2_human	gna12_human	0
acm4_human	gnao_human	1
hrh2_human	gnao_human	1
lpar1_human	gnal_human	0
par1_human	gna12_human	0
galr3_human	gna15_human	0
mtr1a_human	gna14_human	0
ffar4_human	gnai1_human	1
pe2r2_human	gnas2_human	1
v2r_human	gnal_human	1
glp1r_human	gna12_human	0
mtr1b_human	gnao_human	1
cxcr4_human	gna11_human	0
vipr1_human	gna15_human	1
aa1r_human	gnaq_human	0
oprk_human	gna13_human	0
v1ar_human	gna13_human	0
crfr2_human	gna15_human	1
glr_human	gna11_human	1
nk1r_human	gna15_human	1
pd2r2_human	gnaq_human	0
hcar2_human	gna11_human	0
gp135_human	gnaq_human	0
gpr31_human	gna13_human	0
gp182_human	gna15_human	0
acm5_human	gnal_human	0
oxgr1_human	gnaq_human	1
cnr1_human	gna15_human	1
ssr1_human	gnal_human	0
gasr_human	gnal_human	0
kissr_human	gnaq_human	1
5ht4r_human	gnal_human	1
npy2r_human	gnaq_human	0
grm6_human	gnal_human	0
agtr1_human	gnal_human	0
gpbar_human	gna15_human	0
bkrb2_human	gnai1_human	1
cltr1_human	gnal_human	0
cltr2_human	gnai1_human	1
calcr_human	gna13_human	1
5ht7r_human	gna11_human	0
hcar3_human	gna15_human	0
5ht6r_human	gnao_human	0
5ht1b_human	gnaz_human	1
c5ar1_human	gnaz_human	1
gpr21_human	gna13_human	0
lt4r2_human	gna11_human	0
hrh3_human	gnao_human	1
gpr78_human	gnal_human	1
grm4_human	gnai2_human	0
ada2c_human	gna15_human	1
ada2b_human	gnal_human	0
gpr62_human	gnai1_human	1
aa2br_human	gna14_human	0
grm4_human	gnao_human	1
calcr_human	gna15_human	1
bkrb1_human	gnaq_human	1
oprd_human	gnaz_human	1
agrd1_human	gnal_human	0
pe2r3_human	gnaq_human	0
pth2r_human	gnal_human	1
ox2r_human	gnai1_human	1
cckar_human	gna13_human	1
ssr5_human	gnal_human	0
mc4r_human	gna13_human	1
ogr1_human	gna14_human	1
grm1_human	gna13_human	0
cnr1_human	gnao_human	1
glp1r_human	gnaq_human	0
pacr_human	gna13_human	1
mrgre_human	gna15_human	0
vipr1_human	gnaq_human	1
ssr3_human	gna13_human	0
gpr39_human	gnao_human	1
ox2r_human	gnaq_human	1
mc4r_human	gna14_human	0
pe2r2_human	gnai3_human	0
oprx_human	gna14_human	1
ghsr_human	gna14_human	1
npy1r_human	gna15_human	0
mc5r_human	gnaq_human	1
ednrb_human	gna13_human	1
gpr84_human	gna11_human	0
drd1_human	gna13_human	0
gp132_human	gna15_human	0
gp146_human	gna13_human	0
grm6_human	gnai2_human	1
cxcr2_human	gnao_human	1
drd2_human	gna12_human	0
mtr1a_human	gnao_human	1
gp182_human	gna13_human	0
mtr1b_human	gna11_human	0
5ht2a_human	gna13_human	0
gpr27_human	gnaq_human	0
acm3_human	gnaz_human	1
hrh3_human	gnaq_human	0
aa2ar_human	gnai1_human	0
gnrhr_human	gnao_human	0
agrf1_human	gnal_human	0
5ht4r_human	gna15_human	1
acm1_human	gnaz_human	1
par1_human	gnao_human	1
ssr1_human	gna15_human	0
sucr1_human	gnao_human	1
oxyr_human	gnal_human	0
oprd_human	gna15_human	1
gp135_human	gna15_human	0
gp148_human	gnal_human	0
npy4r_human	gna13_human	0
gpr25_human	gna15_human	0
galr1_human	gnal_human	0
cxcr2_human	gnaz_human	1
oprd_human	gna11_human	0
glp2r_human	gnai2_human	1
adrb2_human	gna12_human	0
adrb2_human	gnaq_human	1
mc4r_human	gna12_human	0
vipr1_human	gna13_human	1
mrgrg_human	gna15_human	0
gnrhr_human	gnaq_human	1
gpbar_human	gna12_human	0
mrgrd_human	gnal_human	0
pd2r_human	gnaq_human	1
ox2r_human	gnal_human	0
ssr4_human	gna15_human	0
v2r_human	gnai2_human	1
oprd_human	gnal_human	0
5ht7r_human	gnas2_human	1
agrf5_human	gna15_human	0
calcr_human	gnai2_human	1
gp183_human	gnaq_human	0
v2r_human	gnao_human	1
oprm_human	gnaz_human	1
aa1r_human	gnai1_human	1
pe2r3_human	gnai2_human	1
par1_human	gna14_human	1
bkrb1_human	gnao_human	1
gpr26_human	gnaq_human	1
cckar_human	gnao_human	1
calrl_human	gnao_human	0
ccr5_human	gnaz_human	1
lt4r2_human	gnao_human	1
adrb1_human	gna11_human	0
npy1r_human	gnai2_human	1
ghsr_human	gna12_human	1
adrb2_human	gnai3_human	0
kissr_human	gna13_human	0
ada1a_human	gna11_human	1
gpr31_human	gnal_human	0
5ht1e_human	gnaq_human	0
s1pr1_human	gnal_human	0
npy4r_human	gnal_human	0
kissr_human	gnao_human	0
p2ry2_human	gnal_human	0
gpr39_human	gna11_human	1
v1ar_human	gna11_human	1
pth1r_human	gnaz_human	1
pe2r2_human	gnal_human	1
grm4_human	gna11_human	0
par2_human	gnao_human	1
ntr1_human	gna15_human	1
s1pr1_human	gna15_human	1
sctr_human	gna15_human	1
gpr4_human	gnao_human	0
oxgr1_human	gna13_human	0
gpr84_human	gna14_human	0
ssr2_human	gnao_human	1
5ht5a_human	gna15_human	0
drd2_human	gnal_human	1
gp152_human	gna13_human	0
aa2ar_human	gna11_human	0
agrg3_human	gnai1_human	0
ghsr_human	gnai1_human	1
5ht1e_human	gna13_human	0
npff1_human	gna13_human	1
gp148_human	gnai1_human	0
pd2r_human	gnal_human	1
fpr2_human	gnaq_human	0
5ht2b_human	gnal_human	0
oprm_human	gna11_human	0
mrgrf_human	gna15_human	0
gp160_human	gnai1_human	0
gnrhr_human	gna13_human	0
mc3r_human	gna13_human	1
5ht2c_human	gnai1_human	1
ada2b_human	gna13_human	0
gpr84_human	gna13_human	0
psyr_human	gnal_human	1
hrh1_human	gna15_human	1
oprm_human	gna13_human	0
pd2r_human	gnai3_human	0
npff2_human	gnao_human	1
glp2r_human	gnai1_human	1
agrf3_human	gna12_human	0
fpr1_human	gna12_human	0
drd5_human	gna13_human	0
ox1r_human	gna15_human	1
ada2b_human	gnao_human	1
gpr45_human	gnaq_human	0
5ht1d_human	gnai1_human	1
lt4r1_human	gnal_human	0
ssr5_human	gnaq_human	0
par1_human	gna11_human	1
oprm_human	gnao_human	1
drd4_human	gnaq_human	0
gpr85_human	gnai1_human	0
calcr_human	gnal_human	1
gp135_human	gnal_human	0
hcar3_human	gnao_human	1
cnr2_human	gna11_human	0
drd1_human	gnal_human	1
apj_human	gna12_human	1
apj_human	gnal_human	0
agtr1_human	gna15_human	1
bkrb1_human	gnaz_human	1
grm2_human	gna15_human	1
acm3_human	gna13_human	0
adrb2_human	gnai1_human	1
gp157_human	gnai1_human	0
drd5_human	gnao_human	1
psyr_human	gnaz_human	0
lt4r2_human	gnaq_human	0
ox2r_human	gnai2_human	1
s1pr1_human	gnai2_human	1
gpr61_human	gnai1_human	0
agra2_human	gna15_human	0
galr3_human	gna13_human	0
